knowledge,age,status,handicap,intention,degree,experience,pe,ml,apec,cap,espace_metier
false,[16-30],Salarié·e,false,false,Bac +3,true,false,true,false,false,true
false,[16-30],Salarié·e,false,false,Bac +3,true,false,false,true,false,true
false,[16-30],Salarié·e,false,false,Bac +3,true,false,false,false,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,true,true,true,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,true,true,false,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,true,false,true,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,true,false,false,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,false,true,true,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,false,true,false,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,false,false,true,false,true
false,[16-30],Salarié·e,false,false,Bac +3,false,false,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,true,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,true,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,true,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,true,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,false,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,false,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,false,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,true,false,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,true,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,true,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,true,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,true,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,false,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,false,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,false,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,BAC,false,false,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,true,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,true,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,true,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,true,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,false,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,false,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,false,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,true,false,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,true,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,true,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,true,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,true,false,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,false,true,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,false,true,false,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,false,false,true,false,true
false,[16-30],Stagiaire – En formation,false,false,Bac +3,false,false,false,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,true,true,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,true,true,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,true,false,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,true,false,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,false,true,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,false,true,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,false,false,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,true,false,false,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,true,true,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,true,true,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,true,false,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,true,false,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,false,true,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,false,true,false,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,false,false,true,false,true
false,[16-30],Apprenti·e,false,false,BAC,false,false,false,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,true,true,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,true,true,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,true,false,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,true,false,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,false,true,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,false,true,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,false,false,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,true,false,false,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,true,true,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,true,true,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,true,false,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,true,false,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,false,true,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,false,true,false,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,false,false,true,false,true
false,[16-30],Apprenti·e,false,false,Bac +3,false,false,false,false,false,true
false,[26-30],Sans activité,false,false,BAC,true,true,true,true,false,true
false,[26-30],Sans activité,false,false,BAC,true,true,true,false,false,true
false,[26-30],Sans activité,false,false,BAC,true,true,false,true,false,true
false,[26-30],Sans activité,false,false,BAC,true,true,false,false,false,true
false,[26-30],Sans activité,false,false,BAC,true,false,true,true,false,true
false,[26-30],Sans activité,false,false,BAC,true,false,true,false,false,true
false,[26-30],Sans activité,false,false,BAC,true,false,false,true,false,true
false,[26-30],Sans activité,false,false,BAC,true,false,false,false,false,true
false,[26-30],Sans activité,false,false,BAC,false,true,true,true,false,true
false,[26-30],Sans activité,false,false,BAC,false,true,true,false,false,true
false,[26-30],Sans activité,false,false,BAC,false,true,false,true,false,true
false,[26-30],Sans activité,false,false,BAC,false,true,false,false,false,true
false,[26-30],Sans activité,false,false,BAC,false,false,true,true,false,true
false,[26-30],Sans activité,false,false,BAC,false,false,true,false,false,true
false,[26-30],Sans activité,false,false,BAC,false,false,false,true,false,true
false,[26-30],Sans activité,false,false,BAC,false,false,false,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,true,true,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,true,true,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,true,false,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,true,false,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,false,true,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,false,true,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,false,false,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,true,false,false,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,true,true,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,true,true,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,true,false,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,true,false,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,false,true,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,false,true,false,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,false,false,true,false,true
false,[26-30],Sans activité,false,false,Bac +3,false,false,false,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,true,true,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,true,true,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,true,false,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,true,false,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,false,true,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,false,true,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,false,false,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,true,false,false,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,true,true,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,true,true,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,true,false,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,true,false,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,false,true,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,false,true,false,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,false,false,true,false,true
false,[26-30],Étudiant·e,false,false,BAC,false,false,false,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,true,true,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,true,true,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,true,false,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,true,false,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,false,true,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,false,true,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,false,false,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,true,false,false,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,true,true,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,true,true,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,true,false,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,true,false,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,false,true,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,false,true,false,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,false,false,true,false,true
false,[26-30],Étudiant·e,false,false,Bac +3,false,false,false,false,false,true
false,[26-30],Salarié·e,false,false,BAC,true,true,true,true,false,true
false,[26-30],Salarié·e,false,false,BAC,true,true,true,false,false,true
false,[26-30],Salarié·e,false,false,BAC,true,true,false,true,false,true
false,[26-30],Salarié·e,false,false,BAC,true,true,false,false,false,true
false,[26-30],Salarié·e,false,false,BAC,true,false,true,true,false,true
false,[26-30],Salarié·e,false,false,BAC,true,false,true,false,false,true
false,[26-30],Salarié·e,false,false,BAC,true,false,false,true,false,true
false,[26-30],Salarié·e,false,false,BAC,true,false,false,false,false,true
false,[26-30],Salarié·e,false,false,BAC,false,true,true,true,false,true
false,[26-30],Salarié·e,false,false,BAC,false,true,true,false,false,true
false,[26-30],Salarié·e,false,false,BAC,false,true,false,true,false,true
false,[26-30],Salarié·e,false,false,BAC,false,true,false,false,false,true
false,[26-30],Salarié·e,false,false,BAC,false,false,true,true,false,true
false,[26-30],Salarié·e,false,false,BAC,false,false,true,false,false,true
false,[26-30],Salarié·e,false,false,BAC,false,false,false,true,false,true
false,[26-30],Salarié·e,false,false,BAC,false,false,false,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,true,true,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,true,true,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,true,false,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,true,false,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,false,true,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,false,true,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,false,false,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,true,false,false,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,true,true,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,true,true,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,true,false,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,true,false,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,false,true,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,false,true,false,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,false,false,true,false,true
false,[26-30],Salarié·e,false,false,Bac +3,false,false,false,false,false,true
false,[26-30],Stagiaire – En formation,false,false,BAC,true,true,true,true,false,true
false,[26-30],Stagiaire – En formation,false,false,BAC,true,true,true,false,false,true
false,[26-30],Stagiaire – En formation,false,false,BAC,true,true,false,true,false,true
false,[26-30],Stagiaire – En formation,false,false,BAC,true,true,false,false,false,true
